#Total IC and Syncrotron Flux
#Frequency[Hz] 		 IC-Flux [erg/s/cm^2/Hz]		 Synchrotronflux		Sync from Dust		 IC from optical
4.913860e+18		1.102624e-32		1.946167e-27		0.000000e+00		6.757688e-35		0.000000e+00
5.896632e+18		1.037943e-32		1.582634e-27		0.000000e+00		6.416174e-35		0.000000e+00
7.075958e+18		9.772695e-33		1.286045e-27		0.000000e+00		6.080385e-35		0.000000e+00
8.491150e+18		9.200302e-33		1.044086e-27		0.000000e+00		5.769542e-35		0.000000e+00
1.018938e+19		8.660544e-33		8.467203e-28		0.000000e+00		5.468120e-35		0.000000e+00
1.222726e+19		8.151299e-33		6.857660e-28		0.000000e+00		5.188871e-35		0.000000e+00
1.467271e+19		7.671031e-33		5.545470e-28		0.000000e+00		4.911198e-35		0.000000e+00
1.760725e+19		7.218151e-33		4.476176e-28		0.000000e+00		4.665499e-35		0.000000e+00
2.112870e+19		6.791115e-33		3.605696e-28		0.000000e+00		4.424075e-35		0.000000e+00
2.535444e+19		6.388466e-33		2.897933e-28		0.000000e+00		4.197886e-35		0.000000e+00
3.042532e+19		6.009502e-33		2.323454e-28		0.000000e+00		3.978636e-35		0.000000e+00
3.651039e+19		5.650757e-33		1.858191e-28		0.000000e+00		3.775353e-35		0.000000e+00
4.381247e+19		5.313102e-33		1.482374e-28		0.000000e+00		3.578946e-35		0.000000e+00
5.257496e+19		4.994645e-33		1.179758e-28		0.000000e+00		3.394258e-35		0.000000e+00
6.308995e+19		4.694882e-33		9.369543e-29		0.000000e+00		3.217663e-35		0.000000e+00
7.570794e+19		4.410668e-33		7.428315e-29		0.000000e+00		3.050203e-35		0.000000e+00
9.084953e+19		4.143038e-33		5.881194e-29		0.000000e+00		2.894254e-35		0.000000e+00
1.090194e+20		3.890215e-33		4.651833e-29		0.000000e+00		2.742952e-35		0.000000e+00
1.308233e+20		3.651965e-33		3.676878e-29		0.000000e+00		2.602542e-35		0.000000e+00
1.569880e+20		3.425456e-33		2.904827e-29		0.000000e+00		2.467669e-35		0.000000e+00
1.883856e+20		3.211709e-33		2.293930e-29		0.000000e+00		2.340015e-35		0.000000e+00
2.260627e+20		3.009268e-33		1.810686e-29		0.000000e+00		2.218297e-35		0.000000e+00
2.712753e+20		2.817373e-33		1.428502e-29		0.000000e+00		2.101912e-35		0.000000e+00
3.255303e+20		2.635245e-33		1.126279e-29		0.000000e+00		1.994468e-35		0.000000e+00
3.906364e+20		2.462823e-33		8.873431e-30		0.000000e+00		1.889636e-35		0.000000e+00
4.687636e+20		2.298231e-33		6.984833e-30		0.000000e+00		1.793509e-35		0.000000e+00
5.625164e+20		2.141467e-33		5.492006e-30		0.000000e+00		1.697194e-35		0.000000e+00
6.750196e+20		1.991987e-33		4.313030e-30		0.000000e+00		1.607993e-35		0.000000e+00
8.100236e+20		1.849306e-33		3.381858e-30		0.000000e+00		1.525635e-35		0.000000e+00
9.720283e+20		1.712998e-33		2.647153e-30		0.000000e+00		1.445278e-35		0.000000e+00
1.166434e+21		1.582747e-33		2.067312e-30		0.000000e+00		1.371040e-35		0.000000e+00
1.399721e+21		1.458305e-33		1.610440e-30		0.000000e+00		1.297437e-35		0.000000e+00
1.679665e+21		1.339542e-33		1.250804e-30		0.000000e+00		1.229350e-35		0.000000e+00
2.015598e+21		1.226496e-33		9.681024e-31		0.000000e+00		1.164550e-35		0.000000e+00
2.418717e+21		1.119413e-33		7.462513e-31		0.000000e+00		1.102823e-35		0.000000e+00
2.902461e+21		1.018324e-33		5.725271e-31		0.000000e+00		1.044806e-35		0.000000e+00
3.482953e+21		9.240169e-34		4.368282e-31		0.000000e+00		9.889527e-36		0.000000e+00
4.179544e+21		8.370500e-34		3.311884e-31		0.000000e+00		9.366726e-36		0.000000e+00
5.015452e+21		7.581351e-34		2.492710e-31		0.000000e+00		8.868101e-36		0.000000e+00
6.018543e+21		6.878378e-34		1.860513e-31		0.000000e+00		8.391427e-36		0.000000e+00
7.222251e+21		6.266278e-34		1.375411e-31		0.000000e+00		7.939585e-36		0.000000e+00
8.666702e+21		5.745054e-34		1.005528e-31		0.000000e+00		7.511756e-36		0.000000e+00
1.040004e+22		5.307730e-34		7.259545e-32		0.000000e+00		7.099911e-36		0.000000e+00
1.248005e+22		4.942527e-34		5.167408e-32		0.000000e+00		6.714452e-36		0.000000e+00
1.497606e+22		4.631628e-34		3.619818e-32		0.000000e+00		6.346890e-36		0.000000e+00
1.797127e+22		4.356551e-34		2.490263e-32		0.000000e+00		5.998319e-36		0.000000e+00
2.156553e+22		4.100436e-34		1.678678e-32		0.000000e+00		5.665933e-36		0.000000e+00
2.587863e+22		3.851854e-34		1.106018e-32		0.000000e+00		5.347496e-36		0.000000e+00
3.105436e+22		3.604787e-34		7.103158e-33		0.000000e+00		5.047817e-36		0.000000e+00
3.726523e+22		3.267797e-34		4.432671e-33		0.000000e+00		4.763053e-36		0.000000e+00
4.471828e+22		3.111007e-34		2.679179e-33		0.000000e+00		4.490533e-36		0.000000e+00
5.366193e+22		2.867013e-34		1.562525e-33		0.000000e+00		4.231264e-36		0.000000e+00
6.439432e+22		2.627957e-34		8.756314e-34		0.000000e+00		3.985466e-36		0.000000e+00
7.727318e+22		2.395832e-34		4.691184e-34		0.000000e+00		3.749709e-36		0.000000e+00
9.272782e+22		2.173079e-34		2.393158e-34		0.000000e+00		3.526869e-36		0.000000e+00
1.112734e+23		1.961697e-34		1.156776e-34		0.000000e+00		3.314230e-36		0.000000e+00
1.335281e+23		1.763329e-34		5.270776e-35		0.000000e+00		3.110416e-36		0.000000e+00
1.602337e+23		1.579337e-34		2.252702e-35		0.000000e+00		2.916999e-36		0.000000e+00
1.922804e+23		1.410959e-34		8.991811e-36		0.000000e+00		2.731285e-36		0.000000e+00
2.307365e+23		1.258576e-34		3.365728e-36		0.000000e+00		2.555748e-36		0.000000e+00
2.768838e+23		1.122395e-34		1.246218e-36		0.000000e+00		2.386361e-36		0.000000e+00
3.322605e+23		1.001862e-34		4.614333e-37		0.000000e+00		2.225199e-36		0.000000e+00
3.987127e+23		8.958688e-35		1.708535e-37		0.000000e+00		2.070461e-36		0.000000e+00
4.784552e+23		8.026851e-35		6.326141e-38		0.000000e+00		1.921705e-36		0.000000e+00
5.741462e+23		7.202905e-35		2.342361e-38		0.000000e+00		1.780674e-36		0.000000e+00
6.889755e+23		6.465664e-35		8.672989e-39		0.000000e+00		1.645446e-36		0.000000e+00
8.267706e+23		5.799839e-35		3.211321e-39		0.000000e+00		1.515947e-36		0.000000e+00
9.921247e+23		5.193580e-35		1.189046e-39		0.000000e+00		1.387940e-36		0.000000e+00
1.190550e+24		4.639114e-35		4.402645e-40		0.000000e+00		1.266382e-36		0.000000e+00
1.428660e+24		4.131946e-35		1.630154e-40		0.000000e+00		1.148856e-36		0.000000e+00
1.714391e+24		3.668504e-35		6.035921e-41		0.000000e+00		1.035012e-36		0.000000e+00
2.057270e+24		3.246047e-35		2.234902e-41		0.000000e+00		9.243134e-37		0.000000e+00
2.468724e+24		2.862638e-35		8.275105e-42		0.000000e+00		8.176385e-37		0.000000e+00
2.962468e+24		2.516030e-35		3.063998e-42		0.000000e+00		7.134462e-37		0.000000e+00
3.554962e+24		2.204186e-35		1.134497e-42		0.000000e+00		6.109658e-37		0.000000e+00
4.265954e+24		1.924850e-35		4.200668e-43		0.000000e+00		5.066488e-37		0.000000e+00
5.119145e+24		1.675516e-35		1.555369e-43		0.000000e+00		3.995323e-37		0.000000e+00
6.142974e+24		1.454927e-35		5.759016e-44		0.000000e+00		2.872262e-37		0.000000e+00
7.371569e+24		1.259826e-35		2.132373e-44		0.000000e+00		1.715619e-37		0.000000e+00
8.845883e+24		1.087503e-35		7.895474e-45		0.000000e+00		1.615514e-37		0.000000e+00
1.061506e+25		9.360534e-36		2.923433e-45		0.000000e+00		1.751512e-37		0.000000e+00
1.273807e+25		8.038792e-36		1.082451e-45		0.000000e+00		1.845032e-37		0.000000e+00
1.528569e+25		6.897372e-36		4.007957e-46		0.000000e+00		1.882160e-37		0.000000e+00
1.834282e+25		5.881385e-36		1.484014e-46		0.000000e+00		1.851770e-37		0.000000e+00
2.201139e+25		4.970601e-36		5.494814e-47		0.000000e+00		1.758752e-37		0.000000e+00
2.641367e+25		4.157412e-36		2.034548e-47		0.000000e+00		1.602746e-37		0.000000e+00
3.169640e+25		3.439395e-36		7.533259e-48		0.000000e+00		1.409348e-37		0.000000e+00
3.803568e+25		2.812064e-36		2.789317e-48		0.000000e+00		1.196203e-37		0.000000e+00
4.564281e+25		2.273442e-36		1.032792e-48		0.000000e+00		9.813114e-38		0.000000e+00
5.477138e+25		1.817248e-36		3.824087e-49		0.000000e+00		7.794494e-38		0.000000e+00
6.572565e+25		1.437812e-36		1.415933e-49		0.000000e+00		6.007884e-38		0.000000e+00
7.887078e+25		1.126871e-36		5.242732e-50		0.000000e+00		4.504226e-38		0.000000e+00
9.464494e+25		8.757862e-37		1.941210e-50		0.000000e+00		3.296093e-38		0.000000e+00
1.135739e+26		6.756299e-37		7.187661e-51		0.000000e+00		2.355736e-38		0.000000e+00
1.362887e+26		5.177889e-37		2.661353e-51		0.000000e+00		1.646740e-38		0.000000e+00
1.635465e+26		3.945506e-37		9.854112e-52		0.000000e+00		1.132192e-38		0.000000e+00
1.962557e+26		2.991647e-37		3.648652e-52		0.000000e+00		7.647422e-39		0.000000e+00
2.355069e+26		2.259119e-37		1.350975e-52		0.000000e+00		5.079104e-39		0.000000e+00
